SYMBOL,CONCHAR,CONTRACT,DATABRON,DATUM,tickid,NUMTRAD,NUMCROS,VOL,OI,ALTCLS,RANGEMIN,TRADMIN,CODEZ,CODEM,CODEMTIJD,ZTIJD,BLOCKVOL,STARTTIJD,EINDTIJD,OIDATUM,VOLDATUM,HIGH,LOW,DAGVOL,HIGHEXTP,LOWEXTP,HIGHEXVP,LOWEXVP,HIGHEXTP20,LOWEXTP20,HIGHEXVP5,LOWEXVP5,OPEN,HOOG,LAAG,SLOT,TRADVOLMIN,LASTTRADE,INDEX,TCLOSE1,TCLOSE2,LASTACTM1,LASTACTM2,TCLOSE,FIRSTTIJD,STARTEIND,LASTM,LASTMTIJD,NOI,NVOL,OOI,OVOL,FEESTDAG,KSHAREOUT,TOPEN1,TOPEN2,TOPEN,BIDASKRANGE,FLINKRANGE,BIGRANGE,HIGHEXVPTIME,LOWEXVPTIME,HIGHEXTPTIME,LOWEXTPTIME,LASTACTM,LASTACTMTIJD,HOOGTIJD,LAAGTIJD,LIM,LIMC,BBID,BASK,KASPRIJS,KASTIJD,TIKBRON,OPM,APPL,ID,OPEN1,OPEN2,CLOSE1,CLOSE2,SETTLE,LIMPRC,conteindtijd,PRESTARTTIJD,fdatum,posthigh,postlow,prehigh,prelow
ES,INDEX,,,14995,,287663,,2012697,2626556,,,,,,,,,,,,,,,,,,,,,,,,1283.63,1291.21,1282.07,1283.35,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-21,,,,
ES,INDEX,,,14998,,240776,,1636371,2607566,,,,,,,,,,,,,,,,,,,,,,,,1283.29,1291.93,1282.47,1290.84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-24,,,,
ES,INDEX,,,14999,,331800,,2361190,2648252,,,,,,,,,,,,,,,,,,,,,,,,1288.17,1291.26,1281.07,1291.18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-25,,,,
ES,INDEX,,,15000,,267571,,1611175,2649692,,,,,,,,,,,,,,,,,,,,,,,,1291.97,1299.74,1291.97,1296.63,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-26,,,,
ES,INDEX,,,15001,,256009,,1552875,2662570,,,,,,,,,,,,,,,,,,,,,,,,1297.51,1301.29,1294.41,1299.54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-27,,,,
ES,INDEX,,,15002,,540460,,3238588,2650027,,,,,,,,,,,,,,,,,,,,,,,,1299.63,1302.67,1275.1,1276.34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-28,,,,
ES,INDEX,,,15005,,321110,,2314542,2712037,,,,,,,,,,,,,,,,,,,,,,,,1276.5,1287.17,1276.5,1286.12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-01-31,,,,
ES,INDEX,,,15006,,305152,,2090719,2683632,,,,,,,,,,,,,,,,,,,,,,,,1289.14,1308.86,1289.14,1307.59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-01,,,,
ES,INDEX,,,15007,,235741,,1396309,2707779,,,,,,,,,,,,,,,,,,,,,,,,1305.91,1307.61,1302.62,1304.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-02,,,,
ES,INDEX,,,15008,,314012,,1828232,2734485,,,,,,,,,,,,,,,,,,,,,,,,1302.77,1308.6,1294.83,1307.1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-03,,,,
ES,INDEX,,,15009,,317809,,1584601,2712906,,,,,,,,,,,,,,,,,,,,,,,,1307.01,1311,1301.67,1310.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-04,,,,
ES,INDEX,,,15012,,230708,,1501869,2726891,,,,,,,,,,,,,,,,,,,,,,,,1311.85,1322.85,1311.85,1319.05,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-07,,,,
ES,INDEX,,,15013,,218752,,1450184,2750598,,,,,,,,,,,,,,,,,,,,,,,,1318.76,1324.87,1316.03,1324.57,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-08,,,,
ES,INDEX,,,15014,,271109,,1825353,2775873,,,,,,,,,,,,,,,,,,,,,,,,1322.48,1324.54,1314.89,1320.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-09,,,,
ES,INDEX,,,15015,,317052,,2055662,2801903,,,,,,,,,,,,,,,,,,,,,,,,1318.13,1322.78,1311.74,1321.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-10,,,,
ES,INDEX,,,15016,,284225,,1882103,2820193,,,,,,,,,,,,,,,,,,,,,,,,1318.66,1330.79,1316.08,1329.15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-11,,,,
ES,INDEX,,,15019,,180380,,1170006,2820907,,,,,,,,,,,,,,,,,,,,,,,,1328.73,1332.96,1326.9,1332.32,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-14,,,,
ES,INDEX,,,15020,,251977,,1449351,2831487,,,,,,,,,,,,,,,,,,,,,,,,1330.43,1330.43,1324.61,1328.01,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-15,,,,
ES,INDEX,,,15021,,279173,,1800325,2837103,,,,,,,,,,,,,,,,,,,,,,,,1329.51,1337.61,1329.51,1336.32,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-16,,,,
ES,INDEX,,,15022,,261845,,1681138,2868344,,,,,,,,,,,,,,,,,,,,,,,,1334.37,1341.5,1331,1340.43,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-17,,,,
ES,INDEX,,,15023,,223599,,1513443,2875096,,,,,,,,,,,,,,,,,,,,,,,,1340.38,1344.07,1338.12,1343.01,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-18,,,,
ES,INDEX,,,15026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-21,,,,
ES,INDEX,,,15027,,442648,,3259129,2880034,,,,,,,,,,,,,,,,,,,,,,,,1338.91,1338.91,1312.33,1315.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-22,,,,
ES,INDEX,,,15028,,503786,,3079116,2923999,,,,,,,,,,,,,,,,,,,,,,,,1315.44,1317.91,1299.55,1307.4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-23,,,,
ES,INDEX,,,15029,,449475,,2908439,2937376,,,,,,,,,,,,,,,,,,,,,,,,1307.47,1310.91,1294.26,1306.1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-24,,,,
ES,INDEX,,,15030,,274181,,1837220,2916758,,,,,,,,,,,,,,,,,,,,,,,,1307.34,1320.61,1307.34,1319.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-25,,,,
ES,INDEX,,,15033,,254517,,1943587,2923241,,,,,,,,,,,,,,,,,,,,,,,,1321.61,1329.38,1320.55,1327.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-02-28,,,,
ES,INDEX,,,15034,,445948,,3067860,2914672,,,,,,,,,,,,,,,,,,,,,,,,1328.64,1332.09,1306.14,1306.33,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-03-01,,,,
ES,INDEX,,,15035,,407740,,2701316,2970595,,,,,,,,,,,,,,,,,,,,,,,,1305.47,1314.19,1302.58,1308.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-03-02,,,,
ES,INDEX,,,15036,,360470,,2379580,2995528,,,,,,,,,,,,,,,,,,,,,,,,1312.37,1332.28,1312.37,1330.97,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-03-03,,,,
ES,INDEX,,,15037,,462875,,2960747,2981645,,,,,,,,,,,,,,,,,,,,,,,,1330.73,1331.08,1312.59,1321.15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-03-04,,,,
ES,INDEX,,,15040,,421901,,2760147,2997418,,,,,,,,,,,,,,,,,,,,,,,,1322.72,1327.68,1303.99,1310.13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,2011-03-07,,,,
